# omega, I_mm' (mm'= -2-2 -2-1 -20 -21 -22 -1-2 .. .. 22) [-2=ixy -1=iyz 0=z2 1=zx 2=x2]
  361.98231  0.02173   0.00403  -0.00392   0.00403   0.00744   0.00403   0.02173   0.00460   0.00403  -0.00108  -0.00392   0.00460   0.08879   0.00460  -0.06565   0.00403   0.00403   0.00460   0.02173  -0.00108   0.00744  -0.00108  -0.06565  -0.00108   0.08879 
  362.05034  0.01945   0.00354  -0.00035   0.00354   0.00509   0.00354   0.01945   0.00373   0.00354   0.00101  -0.00035   0.00373   0.09376   0.00373  -0.06929   0.00354   0.00354   0.00373   0.01945   0.00101   0.00509   0.00101  -0.06929   0.00101   0.09376 
  362.11837  0.01784   0.00318   0.00336   0.00318   0.00266   0.00318   0.01784   0.00283   0.00318   0.00318   0.00336   0.00283   0.10565   0.00283  -0.07908   0.00318   0.00318   0.00283   0.01784   0.00318   0.00266   0.00318  -0.07908   0.00318   0.10565 
  362.18640  0.01676   0.00290   0.00707   0.00290   0.00036   0.00290   0.01676   0.00204   0.00290   0.00539   0.00707   0.00204   0.12448   0.00204  -0.09494   0.00290   0.00290   0.00204   0.01676   0.00539   0.00036   0.00539  -0.09494   0.00539   0.12448 
  362.25442  0.01602   0.00274   0.01009   0.00274  -0.00102   0.00274   0.01602   0.00175   0.00274   0.00731   0.01009   0.00175   0.14293   0.00175  -0.10934   0.00274   0.00274   0.00175   0.01602   0.00731  -0.00102   0.00731  -0.10934   0.00731   0.14293 
  362.32245  0.01542   0.00276   0.01117   0.00276  -0.00013   0.00276   0.01542   0.00269   0.00276   0.00835   0.01117   0.00269   0.14702   0.00269  -0.10800   0.00276   0.00276   0.00269   0.01542   0.00835  -0.00013   0.00835  -0.10800   0.00835   0.14702 
  362.39048  0.01495   0.00295   0.01034   0.00295   0.00316   0.00295   0.01495   0.00496   0.00295   0.00855   0.01034   0.00496   0.13424   0.00496  -0.08791   0.00295   0.00295   0.00496   0.01495   0.00855   0.00316   0.00855  -0.08791   0.00855   0.13424 
  362.45851  0.01475   0.00326   0.00912   0.00326   0.00757   0.00326   0.01475   0.00796   0.00326   0.00873   0.00912   0.00796   0.11792   0.00796  -0.06171   0.00326   0.00326   0.00796   0.01475   0.00873   0.00757   0.00873  -0.06171   0.00873   0.11792 
  362.52654  0.01496   0.00369   0.00854   0.00369   0.01239   0.00369   0.01496   0.01143   0.00369   0.00950   0.00854   0.01143   0.10837   0.01143  -0.03852   0.00369   0.00369   0.01143   0.01496   0.00950   0.01239   0.00950  -0.03852   0.00950   0.10837 
  362.59457  0.01567   0.00427   0.00889   0.00427   0.01787   0.00427   0.01567   0.01563   0.00427   0.01114   0.00889   0.01563   0.10858   0.01563  -0.01951   0.00427   0.00427   0.01563   0.01567   0.01114   0.01787   0.01114  -0.01951   0.01114   0.10858 
  362.66260  0.01704   0.00512   0.01026   0.00512   0.02480   0.00512   0.01704   0.02117   0.00512   0.01389   0.01026   0.02117   0.11959   0.02117  -0.00270   0.00512   0.00512   0.02117   0.01704   0.01389   0.02480   0.01389  -0.00270   0.01389   0.11959 
  362.73063  0.01932   0.00638   0.01285   0.00638   0.03438   0.00638   0.01932   0.02900   0.00638   0.01823   0.01285   0.02900   0.14374   0.02900   0.01457   0.00638   0.00638   0.02900   0.01932   0.01823   0.03438   0.01823   0.01457   0.01823   0.14374 
  362.79866  0.02295   0.00829   0.01713   0.00829   0.04833   0.00829   0.02295   0.04053   0.00829   0.02493   0.01713   0.04053   0.18587   0.04053   0.03526   0.00829   0.00829   0.04053   0.02295   0.02493   0.04833   0.02493   0.03526   0.02493   0.18587 
  362.86669  0.02847   0.01113   0.02373   0.01113   0.06875   0.01113   0.02847   0.05749   0.01113   0.03498   0.02373   0.05749   0.25287   0.05749   0.06256   0.01113   0.01113   0.05749   0.02847   0.03498   0.06875   0.03498   0.06256   0.03498   0.25288 
  362.93471  0.03585   0.01489   0.03267   0.01489   0.09588   0.01489   0.03585   0.08007   0.01489   0.04847   0.03267   0.08007   0.34592   0.08007   0.09742   0.01489   0.01489   0.08007   0.03585   0.04847   0.09588   0.04847   0.09742   0.04847   0.34592 
  363.00274  0.04249   0.01826   0.04099   0.01826   0.12095   0.01826   0.04249   0.10096   0.01826   0.06098   0.04099   0.10096   0.43511   0.10096   0.13016   0.01826   0.01826   0.10096   0.04249   0.06098   0.12095   0.06098   0.13016   0.06098   0.43512 
  363.07077  0.04287   0.01846   0.04206   0.01846   0.12443   0.01846   0.04287   0.10384   0.01846   0.06266   0.04206   0.10384   0.45101   0.10384   0.13765   0.01846   0.01846   0.10384   0.04287   0.06266   0.12443   0.06266   0.13765   0.06266   0.45100 
  363.13880  0.03622   0.01512   0.03468   0.01512   0.10273   0.01512   0.03622   0.08572   0.01512   0.05169   0.03468   0.08572   0.37768   0.08572   0.11473   0.01512   0.01512   0.08572   0.03622   0.05169   0.10273   0.05169   0.11473   0.05169   0.37768 
  363.20683  0.02806   0.01100   0.02522   0.01100   0.07484   0.01100   0.02806   0.06243   0.01100   0.03762   0.02522   0.06243   0.28029   0.06243   0.08337   0.01100   0.01100   0.06243   0.02806   0.03762   0.07484   0.03762   0.08337   0.03762   0.28028 
  363.27486  0.02173   0.00779   0.01776   0.00779   0.05285   0.00779   0.02173   0.04408   0.00779   0.02654   0.01776   0.04408   0.20222   0.04408   0.05826   0.00779   0.00779   0.04408   0.02173   0.02654   0.05285   0.02654   0.05826   0.02654   0.20222 
  363.34289  0.01747   0.00562   0.01268   0.00562   0.03787   0.00562   0.01747   0.03158   0.00562   0.01898   0.01268   0.03158   0.14830   0.03158   0.04107   0.00562   0.00562   0.03158   0.01747   0.01898   0.03787   0.01898   0.04107   0.01898   0.14830 
  363.41092  0.01466   0.00418   0.00930   0.00418   0.02793   0.00418   0.01466   0.02327   0.00418   0.01396   0.00930   0.02327   0.11207   0.02327   0.02967   0.00418   0.00418   0.02327   0.01466   0.01396   0.02793   0.01396   0.02967   0.01396   0.11206 
  363.47895  0.01280   0.00320   0.00701   0.00320   0.02122   0.00320   0.01280   0.01767   0.00320   0.01056   0.00701   0.01767   0.08735   0.01767   0.02202   0.00320   0.00320   0.01767   0.01280   0.01056   0.02122   0.01056   0.02202   0.01056   0.08735 
  363.54698  0.01153   0.00251   0.00542   0.00251   0.01657   0.00251   0.01153   0.01378   0.00251   0.00821   0.00542   0.01378   0.07003   0.01378   0.01675   0.00251   0.00251   0.01378   0.01153   0.00821   0.01657   0.00821   0.01675   0.00821   0.07003 
  363.61500  0.01064   0.00201   0.00428   0.00201   0.01325   0.00201   0.01064   0.01101   0.00201   0.00652   0.00428   0.01101   0.05753   0.01101   0.01302   0.00201   0.00201   0.01101   0.01064   0.00652   0.01325   0.00652   0.01302   0.00652   0.05753 
  363.68303  0.01002   0.00164   0.00344   0.00164   0.01080   0.00164   0.01002   0.00896   0.00164   0.00528   0.00344   0.00896   0.04827   0.00896   0.01032   0.00164   0.00164   0.00896   0.01002   0.00528   0.01080   0.00528   0.01032   0.00528   0.04827 
  363.75106  0.00958   0.00134   0.00281   0.00134   0.00896   0.00134   0.00958   0.00742   0.00134   0.00434   0.00281   0.00742   0.04124   0.00742   0.00830   0.00134   0.00134   0.00742   0.00958   0.00434   0.00896   0.00434   0.00830   0.00434   0.04124 
  363.81909  0.00926   0.00111   0.00231   0.00111   0.00754   0.00111   0.00926   0.00623   0.00111   0.00362   0.00231   0.00623   0.03579   0.00623   0.00677   0.00111   0.00111   0.00623   0.00926   0.00362   0.00754   0.00362   0.00677   0.00362   0.03579 
  363.88712  0.00905   0.00091   0.00192   0.00091   0.00641   0.00091   0.00905   0.00529   0.00091   0.00304   0.00192   0.00529   0.03148   0.00529   0.00558   0.00091   0.00091   0.00529   0.00905   0.00304   0.00641   0.00304   0.00558   0.00304   0.03148 
  363.95515  0.00891   0.00074   0.00160   0.00074   0.00551   0.00074   0.00891   0.00453   0.00074   0.00258   0.00160   0.00453   0.02803   0.00453   0.00464   0.00074   0.00074   0.00453   0.00891   0.00258   0.00551   0.00258   0.00464   0.00258   0.02803 
  364.02318  0.00884   0.00060   0.00133   0.00060   0.00478   0.00060   0.00884   0.00392   0.00060   0.00219   0.00133   0.00392   0.02523   0.00392   0.00389   0.00060   0.00060   0.00392   0.00884   0.00219   0.00478   0.00219   0.00389   0.00219   0.02523 
  364.09121  0.00882   0.00046   0.00111   0.00046   0.00417   0.00046   0.00882   0.00341   0.00046   0.00187   0.00111   0.00341   0.02293   0.00341   0.00328   0.00046   0.00046   0.00341   0.00882   0.00187   0.00417   0.00187   0.00328   0.00187   0.02293 
  364.15924  0.00884   0.00034   0.00092   0.00034   0.00366   0.00034   0.00884   0.00297   0.00034   0.00160   0.00092   0.00297   0.02102   0.00297   0.00278   0.00034   0.00034   0.00297   0.00884   0.00160   0.00366   0.00160   0.00278   0.00160   0.02102 
  364.22727  0.00892   0.00022   0.00075   0.00022   0.00322   0.00022   0.00892   0.00260   0.00022   0.00137   0.00075   0.00260   0.01943   0.00260   0.00236   0.00022   0.00022   0.00260   0.00892   0.00137   0.00322   0.00137   0.00236   0.00137   0.01943 
